Index,label,integer_1,integer_2,integer_3,integer_4,integer_5,integer_6,integer_7,integer_8,integer_9,integer_10,integer_11,integer_12,integer_13,categorical_1,categorical_2,categorical_3,categorical_4,categorical_5,categorical_6,categorical_7,categorical_8,categorical_9,categorical_10,categorical_11,categorical_12,categorical_13,categorical_14,categorical_15,categorical_16,categorical_17,categorical_18,categorical_19,categorical_20,categorical_21,categorical_22,categorical_23,categorical_24,categorical_25,categorical_26
141477,0,,2,,,51350,188.0,0,0,14,,0,,,be589b51,38a947a1,084987fb,08f82569,43b19349,fe6b92e5,301e3e06,062b5529,7cc72ec2,27b57225,df29f7bb,d8bd2433,67b031b4,64c94865,883be5b7,5a577c5d,d4bb7bd8,7cce2b2e,,,da0de0c5,,3a171ecb,84e146e3,,
141488,0,,598,11.0,0.0,84132,,,3,,,,,3.0,5a9ed9b0,38d50e09,c57b763c,a59b22bc,25c83c98,fbad5c96,301e3e06,c8ddd494,7cc72ec2,d023b3d2,df29f7bb,9b37f3c5,67b031b4,b28479f6,7501d6be,d8027e71,d4bb7bd8,f855e3f0,21ddcdc9,5840adea,c8bb8a95,,32c7478e,17f458f7,001f3601,6cf80e8d
141556,1,9.0,0,3.0,18.0,2.0,3.0,9.0,4,18.0,1.0,1.0,,3.0,05db9164,24c700ac,304fedde,1b6186b2,25c83c98,7e0ccccf,d1be6155,5b392875,a73ee510,cd5f2acf,d2830bad,76f556f9,3600cc6b,64c94865,e4e3526d,45aa5af9,e5ba7672,0c63bab5,,,4b14dd6f,,423fab69,b45f6692,,
141572,0,,40,3.0,2.0,40763.0,60.0,0,2,58,,0,,2.0,05db9164,c5fe64d9,a72cb69e,75a3fbf4,25c83c98,6f6d9be8,c0a9460b,0b153874,a73ee510,edccdfed,5420373c,36db487a,ab160bba,b28479f6,543c0413,3a099189,e5ba7672,c235abed,cf77ac68,b1252a9d,0654a4ad,,32c7478e,3fdb382b,ea9a246c,49d68486
141615,1,6.0,0,68.0,54.0,0.0,2.0,6,46,54,1.0,1,,2.0,05db9164,38d50e09,53715044,626f1edf,25c83c98,,3a6d4c08,5b392875,a73ee510,ce544aa1,41656eae,066e0c6a,66815d59,b28479f6,42b3012c,e4fbff4b,e5ba7672,582152eb,21ddcdc9,5840adea,9d7429f7,,32c7478e,cc409594,001f3601,aa5f0a15
141626,0,2.0,17,18.0,12.0,28,12.0,3,11,12,1.0,2,,12.0,41edac3d,287130e0,8ae24953,854ccc79,25c83c98,fe6b92e5,81bb0302,062b5529,a73ee510,c4dd2075,b7094596,140e9e27,1f9d2c38,1adce6ef,310d155b,85200fcb,07c540c4,891589e7,21ddcdc9,a458ea53,49f40294,,55dd3565,8dd87033,ea9a246c,c55085ba
141663,0,,1167,,1.0,3218,,0.0,1,172.0,,0.0,0.0,1.0,68fd1e64,42016cda,d032c263,c18be181,3ca0f876,fbad5c96,dc8c9c53,0b153874,a73ee510,3b08e48b,a1377c3b,dfbb09fb,a8bd8333,b28479f6,e81555c8,84898b2a,776ce399,aab53bcd,21ddcdc9,b1252a9d,0014c32a,ad3062eb,be7c41b4,3b183c5c,cb079c2d,59a27636
141680,0,,34,30.0,5.0,18630,64.0,3.0,5,5.0,,1.0,,5.0,5a9ed9b0,1cfdf714,2b9362b9,f46f41df,25c83c98,7e0ccccf,78dcd87f,5b392875,a73ee510,d261c536,8aa7f20a,867038d3,706a14b0,1adce6ef,f3002fbd,c2f6e6e1,e5ba7672,e88ffc9d,083e89d9,a458ea53,60b707f7,,423fab69,3fdb382b,cb079c2d,49d68486
141691,0,0.0,0,79.0,9.0,1477,66.0,1,23,18,0.0,1,,9.0,05db9164,38d50e09,b393df87,c3fecae9,4cf72387,,b96ea7e3,0b153874,a73ee510,b8307272,3bb8e704,8d33fe00,04422054,b28479f6,7501d6be,0fd4fbad,d4bb7bd8,f855e3f0,21ddcdc9,5840adea,572bdde8,,32c7478e,9fa3e01a,001f3601,4e7af834
141710,1,0.0,1445,,2.0,2044,30.0,11.0,20,107.0,0.0,9.0,1.0,2.0,5a9ed9b0,980cc9df,53e06f71,4b930c6a,25c83c98,fe6b92e5,92ce5a7d,0b153874,a73ee510,1238e21c,e0c3cae0,8a78a25e,e8df3343,b28479f6,11b901c4,36e6f2fa,8efede7f,05f89946,,,c5a8c8bb,,423fab69,8a23eec0,,
141755,0,,-1,,,24226.0,194.0,2,1,9,,1,,,87552397,c5c1d6ae,9a46383d,d2cb670a,25c83c98,6f6d9be8,cc0bd899,062b5529,a73ee510,d6e13808,2770cb50,8249520b,6cb5243a,f7c1b33f,3908325d,5d05774d,e5ba7672,836a67dd,21ddcdc9,5840adea,bcff2af8,,32c7478e,fad805fa,7a402766,8811188d
141812,0,,96,,,100010.0,,,1,,,,,,be589b51,38a947a1,,,43b19349,7e0ccccf,56f664d5,5b392875,7cc72ec2,b16556f1,4b0929e2,,c0ed8bfc,1adce6ef,36e4b173,,27c07bd6,3f72daaa,,,,,bcdee96c,,,
141839,1,1.0,447,1.0,9.0,17.0,9.0,1.0,0,9.0,1.0,1.0,,0.0,87552397,1cfdf714,404fa9e4,398a0889,25c83c98,7e0ccccf,7195046d,0b153874,a73ee510,686e97b9,4d8549da,d9b23502,51b97b8f,07d13a8f,f775a6d5,c9e13b26,d4bb7bd8,e88ffc9d,ddacf5e8,b1252a9d,9065968e,ad3062eb,3a171ecb,93dd3d3a,cb079c2d,2d3a050a
141898,0,0.0,13,8.0,5.0,7765.0,55.0,7.0,5,55.0,0.0,1.0,0.0,5.0,05db9164,1cfdf714,50fa4f76,f8c98289,f281d2a7,7e0ccccf,7b466955,51d76abe,a73ee510,89f9878d,d697c57a,74185da7,3af886ff,1adce6ef,f3002fbd,b16f3b50,e5ba7672,e88ffc9d,21ddcdc9,a458ea53,2191b994,,423fab69,c69e1e8a,cb079c2d,47ee0e11
141936,0,,61,28.0,25.0,3670.0,31.0,5.0,22,29.0,,1.0,0.0,25.0,05db9164,38d50e09,3a192a8d,ecbdadad,25c83c98,7e0ccccf,bc7822a2,5b392875,a73ee510,ac473633,703083f2,a3391ca5,0464ad73,07d13a8f,f5fed91e,eb81c23c,e5ba7672,19fec6cc,21ddcdc9,a458ea53,ac2c2b41,,c7dc6720,8cc77276,001f3601,c27f155b
141945,0,,3,3.0,6.0,2661,104.0,3,7,6,,2,,6.0,05db9164,0a519c5c,ad4b77ff,d16679b9,25c83c98,fbad5c96,8324f342,37e4aa92,a73ee510,7d06a816,10465598,a2f4e8b5,f8362c26,b28479f6,7f6af6b0,89052618,07c540c4,eea3ab97,,,d4703ebd,,dbb486d7,aee52b6f,,
142026,0,,14,9.0,6.0,30337.0,709.0,12.0,6,597.0,,4.0,,6.0,68fd1e64,59ab477c,dece162b,d7b33219,25c83c98,7e0ccccf,8f484f8e,37e4aa92,a73ee510,3b08e48b,a28aaafe,73ff2b43,6821d031,b28479f6,a1d90ff1,81811f3e,e5ba7672,74fc71da,21ddcdc9,5840adea,8faad146,c9d4222a,32c7478e,0665cddb,47907db5,cfd96da1
142046,0,6.0,3,19.0,34.0,7,0.0,20.0,17,1054.0,3.0,9.0,,0.0,05db9164,09e68b86,2f391499,847457b4,25c83c98,,398e408c,0b153874,a73ee510,21b9b0e3,0f5eb504,f2e1a08c,84550f35,07d13a8f,36721ddc,899ff673,e5ba7672,5aed7436,21ddcdc9,a458ea53,c309dc64,,32c7478e,2c4aceb1,001f3601,e16aa324
142047,0,0.0,1,,1.0,4471,,0,27,1,0.0,0,0.0,1.0,05db9164,d833535f,b00d1501,d16679b9,25c83c98,7e0ccccf,dd028a70,0b153874,a73ee510,fbbf2c95,447a6784,e0d76380,9be66b48,1adce6ef,2ee9f086,1203a270,3486227d,7b49e3d2,,,73d06dde,,3a171ecb,aee52b6f,,
142102,0,0.0,0,3.0,9.0,1319.0,21.0,54.0,25,365.0,0.0,14.0,,9.0,68fd1e64,b961056b,9eca9c64,6321bf30,43b19349,fbad5c96,f4ae27b8,0b153874,a73ee510,5c7c893d,e3205ff0,b77e5672,b688506c,1adce6ef,8187184a,abab9820,e5ba7672,5a6878f5,,,4a28ed85,,423fab69,71292dbb,,
142129,1,0.0,4,,3.0,2170,224.0,62,7,862,0.0,7,,3.0,05db9164,9a82ab91,02cf9876,c18be181,25c83c98,7e0ccccf,ca4c27ef,37e4aa92,a73ee510,7ef432eb,1bdc0607,8fe001f4,619a03e9,07d13a8f,33d2c881,36103458,e5ba7672,004fdf10,,,e587c466,,423fab69,3b183c5c,,
142131,0,,2,995.0,,0,,0,4,4,,0,,,05db9164,38a947a1,8cbcabd0,b95e4218,4cf72387,7e0ccccf,5894c344,1f89b562,a73ee510,3b08e48b,08ae12d2,512a95c6,613ada5a,1adce6ef,c82d8eb2,19c7ebd5,776ce399,42c62349,,,c6fe9f2f,,be7c41b4,83a9835a,,
142135,0,,3,3.0,2.0,86945,,0,3,97,,0,,2.0,05db9164,1612be27,bab1512d,2181fc9c,25c83c98,13718bbd,c86e8c6b,0b153874,7cc72ec2,973598ed,4d8549da,e8934d81,51b97b8f,b28479f6,a7541387,1c16ef03,e5ba7672,ce500fd8,21ddcdc9,5840adea,58f22221,c9d4222a,3a171ecb,16668505,cb079c2d,3508d15a
142143,0,,1,19.0,5.0,110396,,0,6,26,,0,,5.0,05db9164,1cfdf714,d2350ac9,369c7f3a,4cf72387,7e0ccccf,c86e8c6b,0b153874,7cc72ec2,b90dbc4e,4d8549da,57a613c6,51b97b8f,d2dfe871,ca8b2a1a,c5910d23,e5ba7672,e88ffc9d,6f3756eb,a458ea53,982239c3,,3a171ecb,3fdb382b,cb079c2d,39bf9f5b
142156,0,,6,1.0,1.0,4047.0,13.0,3.0,1,53.0,,1.0,,1.0,05db9164,1cfdf714,35d8ce05,0cee706a,25c83c98,3bf701e7,a3579031,a674580f,a73ee510,84bbf9c6,1054ae5c,b0370d78,d7ce3abd,07d13a8f,f775a6d5,cde1cb7f,e5ba7672,e88ffc9d,21ddcdc9,a458ea53,2d0b906c,ad3062eb,423fab69,3fdb382b,cb079c2d,49d68486
142167,0,0.0,253,1.0,1.0,1910,1.0,14.0,1,9.0,0.0,3.0,,1.0,68fd1e64,d57c0709,d032c263,c18be181,4cf72387,6f6d9be8,04eff078,0b153874,a73ee510,d2cb8f4b,1e409ab1,dfbb09fb,4f1b6347,cfef1c29,487ddf17,84898b2a,e5ba7672,3ae505af,,,0014c32a,,32c7478e,3b183c5c,,
142271,0,,4,4.0,5.0,31.0,,0.0,10,145.0,,0.0,,5.0,68fd1e64,1cfdf714,484189a1,d4473940,25c83c98,3bf701e7,7195046d,1f89b562,a73ee510,e5fc4a2b,4d8549da,80111036,51b97b8f,051219e6,af56328b,df3e8e2f,8efede7f,e88ffc9d,5b5de845,a458ea53,f799acd9,78e2e389,dbb486d7,129e27b2,cb079c2d,2249063b
142303,1,2.0,106,,,388.0,17.0,4.0,18,19.0,1.0,2.0,,,5a9ed9b0,85af3139,d032c263,c18be181,25c83c98,7e0ccccf,46fff0b1,5b392875,a73ee510,8d3ab9e3,d2467c8e,dfbb09fb,5774a041,b28479f6,af8db00e,84898b2a,e5ba7672,d4328054,,,0014c32a,,bcdee96c,3b183c5c,,
142315,1,,0,1.0,,,,,1,,,,,,68fd1e64,38a947a1,e3818eb2,a4456f7e,f1d40cbe,7e0ccccf,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,3bec5d45,6e5da64f,cfef1c29,94dbd80a,72d1790f,2005abd1,f03e8b05,,,950d91c1,,55dd3565,2f7e98de,,
142316,1,,-1,0.0,,,,,0,,,,,,68fd1e64,38a947a1,e3818eb2,a4456f7e,4cf72387,7e0ccccf,88002ee1,1f89b562,7cc72ec2,3b08e48b,f1b78ab4,3bec5d45,6e5da64f,b28479f6,f189ac4e,72d1790f,2005abd1,f03e8b05,,,950d91c1,,32c7478e,2f7e98de,,
142335,1,0.0,10,19.0,19.0,3931.0,31.0,3,22,65,0.0,2,,19.0,8cf07265,421b43cd,36e42936,29998ed1,4cf72387,fe6b92e5,36b21dc8,5b392875,a73ee510,451bd4e4,0f1fa8b8,6aaba33c,e4e9ce3a,b28479f6,2d0bb053,b041b04a,07c540c4,2804effd,,,723b4dfd,c9d4222a,3a171ecb,b34f3128,,
142425,0,,1,1.0,,,,,1,,,,,,68fd1e64,e04f8851,77f2f2e5,d16679b9,25c83c98,fbad5c96,08383675,0b153874,7cc72ec2,3b08e48b,727af3e2,9f32b866,49fe3d4e,b28479f6,9d0aa133,31ca40b6,2005abd1,b1f2cae8,,,dfcfc3fa,ad3062eb,be7c41b4,aee52b6f,,
142450,1,8.0,20,1.0,17.0,537,134.0,11,22,159,1.0,2,,17.0,05db9164,942f9a8d,6ea737b7,1a691dfc,4cf72387,7e0ccccf,49b74ebc,0b153874,a73ee510,c5fe5cb9,c4adf918,591a1843,85dbe138,1adce6ef,ae97ecc3,4190ba47,e5ba7672,1f868fdd,6f3756eb,a458ea53,a59c23ec,ad3062eb,32c7478e,a91c03fb,9d93af03,3dbe13a0
142455,0,,2,6.0,22.0,14643,454.0,9,24,221,,1,,22.0,05db9164,8084ee93,d032c263,c18be181,4cf72387,fbad5c96,0c41b6a1,0b153874,a73ee510,31725981,4ba74619,dfbb09fb,879fa878,b28479f6,16d2748c,84898b2a,e5ba7672,003d4f4f,,,0014c32a,,bcdee96c,3b183c5c,,
142467,0,2.0,1,3.0,3.0,0.0,1.0,2,9,8,2.0,2,0.0,1.0,05db9164,e04f8851,ad4b77ff,d16679b9,384874ce,fe6b92e5,03db5ecd,0b153874,a73ee510,2ba4033c,7252cfd2,a2f4e8b5,ccb9cc75,b28479f6,9d0aa133,89052618,e5ba7672,b1f2cae8,,,d4703ebd,,32c7478e,aee52b6f,,
142486,1,,0,1.0,,1513.0,15.0,20,3,43,,11,,,8cf07265,1cfdf714,bb2368ec,d09c1eaa,25c83c98,3bf701e7,4ac30148,0b153874,a73ee510,3b08e48b,c05dff4b,347a69bb,a22449ca,b28479f6,d345b1a0,fdf0fdc0,3486227d,e88ffc9d,712d530c,b1252a9d,bd9fb03b,,3a171ecb,1b06d1e6,cb079c2d,3a490508
142494,0,0.0,48,3.0,4.0,2124.0,56.0,1,12,11,0.0,1,,4.0,05db9164,a796837e,5c05f1ab,97ce69e9,f281d2a7,fe6b92e5,d5f2e4bd,5b392875,a73ee510,de668ebd,2dbe1596,50ec33a6,54c30969,07d13a8f,23a9a76d,5a9431f3,d4bb7bd8,c4ba79ab,,,e9672021,,32c7478e,8fc66e78,,
142505,0,0.0,0,1.0,7.0,2962.0,63.0,3,48,105,0.0,2,,7.0,05db9164,ae46a29d,9591d058,f922efad,25c83c98,fe6b92e5,9b9962ac,0b153874,a73ee510,6483e479,aaaad9da,9bf4fa6a,dec94acf,1adce6ef,d9e19f11,01adbab4,07c540c4,e32bf683,,,21c9516a,,bcdee96c,b34f3128,,
142506,1,0.0,21,20.0,1.0,7585,730.0,6,2,100,0.0,4,,3.0,05db9164,38d50e09,1425a4d4,f2a2067a,25c83c98,7e0ccccf,66a783d7,6c41e35e,a73ee510,3b08e48b,1c3fae87,66117758,cc7759fc,b28479f6,42b3012c,a0171562,07c540c4,582152eb,21ddcdc9,5840adea,d63c81f3,,3a171ecb,da008840,001f3601,aa5f0a15
142515,0,,7,,4.0,35184,,0,6,12,,0,,4.0,17f69355,e112a9de,5c7adc62,22504558,25c83c98,fe6b92e5,1919941b,5b392875,a73ee510,6c47047a,63ab36be,23bc90a1,2ecea536,1adce6ef,f31180cd,776f5665,e5ba7672,defd44e8,,,5a5953a2,,3a171ecb,8f079aa5,,
142522,1,,265,3.0,,84490,,0,0,3,,0,,,05db9164,1cfdf714,0314ef99,d41bbbc3,25c83c98,7e0ccccf,5ce3f5af,0b153874,7cc72ec2,b1ced7c4,b26d847d,7b0fa53b,38016f21,07d13a8f,f775a6d5,d816edd5,1e88c74f,e88ffc9d,c7dc6720,b1252a9d,ca4c8b21,,3a171ecb,6298d055,010f6491,9b25d6b3
142532,0,,66,3.0,,2871,19.0,2,0,18,,1,,,68fd1e64,09e68b86,8062445f,b13fa417,43b19349,,5489c59f,5b392875,a73ee510,e6cc2641,35cda973,4dc6d940,04c73167,07d13a8f,36721ddc,e116e308,d4bb7bd8,5aed7436,9437f62f,a458ea53,1b430d93,,32c7478e,1793a828,e8b83407,acf21c2c
142550,1,0.0,-1,,,2465,0.0,20.0,0,5.0,0.0,4.0,1.0,,68fd1e64,1cfdf714,2439b0bf,48ab47a3,25c83c98,3bf701e7,2555b4d9,0b153874,a73ee510,2e834f9a,98579192,940ad0b4,779f824b,1adce6ef,f3002fbd,e2c172f8,3486227d,e88ffc9d,21ddcdc9,a458ea53,4f3a48aa,,423fab69,850247a5,cb079c2d,f2a56a28
142564,0,,2,5.0,4.0,721,,0.0,13,13.0,,0.0,,13.0,68fd1e64,e18b1e61,,,4cf72387,7e0ccccf,f375edd5,5b392875,a73ee510,3b08e48b,e8977c13,,669cb7a8,64c94865,84973587,,1e88c74f,0e6eae83,,,,ad3062eb,be7c41b4,,,
142574,1,0.0,-1,,,1984,1.0,3,1,4,0.0,2,,,05db9164,39dfaa0d,44b0e0a0,cc89d489,4cf72387,7e0ccccf,7d733ece,0b153874,a73ee510,dec9ee0b,30b2a438,8bb91717,aebdb575,07d13a8f,60fa10e5,d54ecb0b,07c540c4,df4fffb7,21ddcdc9,5840adea,d7866de6,,32c7478e,edc3c618,010f6491,aa5f0a15
142584,0,1.0,-1,16.0,18.0,574,21.0,3,38,126,1.0,2,0.0,18.0,5bfa8ab5,e5fb1af3,bbdabc29,6f121a5d,25c83c98,fbad5c96,6f189deb,0b153874,a73ee510,6407178f,51eb4c2d,b37de7a2,a8df3bc6,1adce6ef,60403b20,d95c665b,3486227d,13145934,f44bef3c,a458ea53,1981670f,,bcdee96c,51c114aa,9d93af03,539454ce
142598,0,,368,3.0,3.0,3595.0,22.0,2.0,7,59.0,,1.0,,3.0,05db9164,e3ce8d54,f1cdad0a,a63f2c9f,b0530c50,7e0ccccf,a361412b,0b153874,a73ee510,1964d309,37e1e439,8e80628b,132a0b80,d2dfe871,4b0401e8,58b48146,e5ba7672,d9942b4c,,,a1c010ed,,3a171ecb,e47759f6,,
142636,0,,244,1.0,1.0,10020,16.0,8.0,1,10.0,,1.0,,1.0,be589b51,c01b42bc,fb9ab580,ec4dbfc1,25c83c98,,f9cc53d7,0b153874,a73ee510,309c4a33,78da5469,c857bb2b,8c13f0bc,07d13a8f,1daee501,c36529ce,07c540c4,45e58044,21ddcdc9,5840adea,ddf683eb,,423fab69,731311f7,f0f449dd,8aebbad7
142641,0,0.0,173,12.0,7.0,1795.0,157.0,107,32,520,0.0,3,1.0,14.0,05db9164,9b25e48b,02391f51,b9c629a9,384874ce,7e0ccccf,3249beb8,5b392875,a73ee510,d35e1d60,03eac08a,2397259a,e99759ed,07d13a8f,054ebda1,d37efe8c,27c07bd6,7d8c03aa,21ddcdc9,5840adea,b6119319,,c7dc6720,45ab94c8,724b04da,b13f4ade
142669,0,0.0,5,98.0,5.0,2797.0,96.0,1.0,17,68.0,0.0,1.0,,14.0,75ac2fe6,39dfaa0d,93fb7b94,82a61820,4cf72387,7e0ccccf,5bd7a8f0,0b153874,a73ee510,3b08e48b,bb168f01,9602b1e7,fb22a91a,07d13a8f,60fa10e5,dba66dd1,d4bb7bd8,df4fffb7,21ddcdc9,5840adea,7cdaa59d,c9d4222a,32c7478e,cafb4e4d,010f6491,584d8464
142690,0,1.0,3,2.0,0.0,5,4.0,1.0,0,0.0,1.0,1.0,,0.0,68fd1e64,38a947a1,,,25c83c98,7e0ccccf,2f24b2ba,0b153874,a73ee510,ac82a793,6b631d5d,,3301b467,07d13a8f,081a721d,,d4bb7bd8,2ab4da9c,,,,,423fab69,,,
142693,0,,175,7.0,,326282,,0,2,5,,0,,,05db9164,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,bc324536,1f89b562,7cc72ec2,2c6eba13,2bcfb78f,fb8fab62,e6fc496d,b28479f6,231f3923,c6b1e1b2,e5ba7672,25935396,21ddcdc9,5840adea,99c09e97,,bcdee96c,335a6a1e,001f3601,3626d9ba
142705,0,,0,1.0,,1785,2.0,9,0,0,,1,,,05db9164,73b37f46,cd82408a,eb45e6e4,25c83c98,13718bbd,1e3bdb1b,37e4aa92,a73ee510,8a99abc1,4352b29b,d1fb0874,5f4de855,ec19f520,f3a94039,6d87c0d4,e5ba7672,d1605c46,,,ed01532f,,3a171ecb,8d49fa4b,,
142729,1,2.0,27,15.0,7.0,646.0,12.0,15,14,329,1.0,9,,7.0,8cf07265,1cfdf714,da8ae062,889afc41,4cf72387,7e0ccccf,7195046d,37e4aa92,a73ee510,f1b45aab,4d8549da,17ae8b50,51b97b8f,07d13a8f,f775a6d5,8a23cc00,e5ba7672,e88ffc9d,55dd3565,a458ea53,d9cc8867,,3a171ecb,4c0b9918,cb079c2d,ef255fe6
142775,0,0.0,2,,10.0,16623.0,866.0,5.0,11,773.0,0.0,1.0,,10.0,68fd1e64,d833535f,ad4b77ff,d16679b9,25c83c98,7e0ccccf,a012896e,0b153874,a73ee510,e8454fac,2d6f299a,a2f4e8b5,f0e0f335,07d13a8f,2e7bc615,89052618,e5ba7672,7b49e3d2,,,d4703ebd,,32c7478e,aee52b6f,,
142802,0,0.0,1,,3.0,1383.0,31.0,1,12,12,0.0,1,,3.0,5a9ed9b0,68aede49,ba9b70c5,59adf2f9,4cf72387,fe6b92e5,1c63b114,0b153874,a73ee510,a7b2c086,67841877,62b46fbc,781f4d92,b28479f6,5c595008,8be7bfa4,07c540c4,262c8681,,,b27c48c6,c9d4222a,3a171ecb,c6077db3,,
142812,0,4.0,13,1.0,,447,13.0,20,16,59,2.0,5,1.0,,5a9ed9b0,cbafb605,b009d929,c7043c4b,25c83c98,7e0ccccf,aadb10ba,0b153874,a73ee510,4f384fbf,d3bf1cde,3563ab62,bdafcab4,1adce6ef,4909d3b5,b688c8cc,3486227d,08d65fe0,21ddcdc9,5840adea,2754aaf1,c9d4222a,bcdee96c,3b183c5c,2bf691b1,029d11c0
142839,1,,-1,,,24505.0,132.0,0.0,4,18.0,,0.0,,,be589b51,1cfdf714,adeda6f7,fa033aeb,25c83c98,3bf701e7,c86e8c6b,45f7c2dd,7cc72ec2,d72f452e,4d8549da,2a1e2994,51b97b8f,1adce6ef,f3002fbd,460dec75,e5ba7672,e88ffc9d,21ddcdc9,a458ea53,bdd39b33,ad3062eb,bcdee96c,81e099cd,cb079c2d,6fb72cba
142845,0,0.0,0,20.0,9.0,4328,129.0,1,1,112,0.0,1,,9.0,be589b51,4e8d18ed,231bde7d,78801ecb,25c83c98,7e0ccccf,87e1825e,1f89b562,a73ee510,4b4670a5,9fd640ca,ca674f40,56b1ebb5,1adce6ef,bbee52f9,691fb8b2,d4bb7bd8,47e4d79e,21ddcdc9,b1252a9d,15869846,,3a171ecb,bb8c6891,e8b83407,23ba88b8
142852,0,,7,1.0,,57224,211.0,0.0,0,56.0,,0.0,,,68fd1e64,4f25e98b,0d7d1680,c36d4980,4cf72387,,8025502e,1f89b562,7cc72ec2,0eca1729,29e4ad33,6f115481,80467802,07d13a8f,dfab705f,29b0229f,e5ba7672,7ef5affa,21ddcdc9,a458ea53,3ad09b4e,,3a171ecb,3fdb382b,001f3601,49d68486
142860,0,,-1,,,40285,10.0,0,2,9,,0,,,05db9164,1cfdf714,2603521e,b49b8121,25c83c98,3bf701e7,5bd6584c,0b153874,a73ee510,6c89307e,940833f7,ca4a4da9,bc2d81a8,b28479f6,d345b1a0,0ed962cb,d4bb7bd8,e88ffc9d,21ddcdc9,a458ea53,c526fd2b,,3a171ecb,3fdb382b,b9266ff0,49d68486
142880,0,,2,75.0,8.0,6670,111.0,3.0,9,88.0,,3.0,,8.0,05db9164,287130e0,927f708c,7469fac3,4cf72387,fbad5c96,2be44e4e,0b153874,a73ee510,18e09007,364e8b48,f3d418f7,34cbb1bc,1adce6ef,d959e25d,934a556c,e5ba7672,53515e19,4764bf77,b1252a9d,d8b0fe5c,,32c7478e,a994f5a2,ea9a246c,5036f81d
142935,0,0.0,-1,264.0,22.0,2327.0,68.0,115.0,28.0,110.0,0.0,7.0,,22.0,05db9164,f8c8e8f8,,,25c83c98,7e0ccccf,1e3bdb1b,0b153874,a73ee510,8a99abc1,4352b29b,,5f4de855,07d13a8f,d4696a42,,e5ba7672,d2f0bce2,21ddcdc9,5840adea,,,3a171ecb,,f55c04b6,56be3401
142964,0,,157,,,4062.0,6.0,1.0,0,0.0,,1.0,,,41edac3d,2c16a946,92d21b92,755bfdc0,25c83c98,6f6d9be8,9eec359f,37e4aa92,a73ee510,19c1d716,636405ac,8e3c8922,31b42deb,07d13a8f,e083c32b,19a237c3,d4bb7bd8,96af95cc,,,cfc870f6,,32c7478e,9117a34a,,
142968,1,2.0,0,1.0,0.0,4,0.0,2,0,6,2.0,2,,0.0,05db9164,1cfdf714,6f35d07c,59b89765,43b19349,7e0ccccf,7195046d,c8ddd494,a73ee510,106f7cda,4d8549da,ac5ced4a,51b97b8f,1adce6ef,f3002fbd,1046cfc2,e5ba7672,e88ffc9d,21ddcdc9,a458ea53,b5534a68,ad3062eb,bcdee96c,f6fcb7d2,cb079c2d,cc7a9215
142991,1,2.0,3,10.0,3.0,1009.0,3.0,2.0,4,3.0,1.0,1.0,,3.0,ae82ea21,1cfdf714,0a71f0fb,90e33487,43b19349,fe6b92e5,7195046d,0b153874,a73ee510,eab78bab,4d8549da,44b37e0e,51b97b8f,d2dfe871,ca8b2a1a,abf93898,07c540c4,e88ffc9d,21ddcdc9,a458ea53,f9968c93,,3a171ecb,c79d6402,cb079c2d,2a698670
143029,0,0.0,112,,2.0,2898,189.0,15.0,3,98.0,0.0,1.0,1.0,5.0,05db9164,0c0567c2,238f5a78,fa30ea43,25c83c98,7e0ccccf,0f26c0aa,5b392875,a73ee510,00ad84d8,d79cc967,88415c4d,115d29f4,07d13a8f,2d5d7e11,f5915efe,3486227d,98c4d3e0,,,5e217a2b,,423fab69,7fb4ff91,,
143032,0,1.0,343,1.0,1.0,1369,15.0,4,9,48,0.0,1,,1.0,68fd1e64,421b43cd,e980a986,e2159af3,b2241560,fe6b92e5,e8cdfd91,0b153874,a73ee510,42635bfd,aadb87b9,9dedcb09,e9332a03,64c94865,89407d7d,8a788b29,e5ba7672,2804effd,,,ee0dc527,,3a171ecb,d9556584,,
143067,0,1.0,0,10.0,6.0,704.0,6.0,4.0,12,55.0,1.0,2.0,,6.0,05db9164,1cfdf714,07709de5,4d580e54,25c83c98,7e0ccccf,95c3fea9,5b392875,a73ee510,5c7c893d,b9ec9192,87e78d84,df5886ca,051219e6,af56328b,d3901a50,e5ba7672,e88ffc9d,9b19e0d9,a458ea53,387ccb4b,,32c7478e,e0ea9358,cb079c2d,163c14a2
143122,1,0.0,0,7.0,7.0,8012.0,89.0,9.0,4,375.0,0.0,2.0,,7.0,05db9164,6887a43c,9b792af9,9c6d05a0,25c83c98,,938d6619,0b153874,a73ee510,c510044d,e6c92dd9,6532318c,16659efe,cfef1c29,908c84c6,2c9d222f,e5ba7672,8f0f692f,21ddcdc9,b1252a9d,cc6a9262,,32c7478e,a5862ce8,445bbe3b,0b35b5e2
143132,1,3.0,4,6.0,8.0,12,6.0,68,9,74,1.0,11,,6.0,05db9164,1cfdf714,052a2083,0b77ee62,25c83c98,7e0ccccf,7195046d,0fb392dd,a73ee510,1dc67798,4d8549da,81f69a8f,51b97b8f,1adce6ef,f3002fbd,756fd7f6,e5ba7672,e88ffc9d,6f3756eb,b1252a9d,38eae2e7,,bcdee96c,3fdb382b,cb079c2d,64f08cc6
